,title,term,tfidf
18531743,Introduction to Programming with Python - Part 2,programming,0.310218326382235
19096613,Introduction to Programming with Python - Part 2,programming,0.310218326382235
18528622,Introduction to Programming with Python - Part 2,language,0.18178004003914114
19093492,Introduction to Programming with Python - Part 2,language,0.18178004003914114
18522840,Introduction to Programming with Python - Part 2,basic,0.15791804474221782
19087710,Introduction to Programming with Python - Part 2,basic,0.15791804474221782
18522450,Introduction to Programming with Python - Part 2,appropriate little,0.14323584804333664
18524795,Introduction to Programming with Python - Part 2,data types,0.14323584804333664
18526778,Introduction to Programming with Python - Part 2,functions basic,0.14323584804333664
18529128,Introduction to Programming with Python - Part 2,little programming,0.14323584804333664
17370717,Introduction to Social Network Analysis - Part 1 of 3,network,0.20116903317888402
17364496,Introduction to Social Network Analysis - Part 1 of 3,community college,0.18394379460635266
17370718,Introduction to Social Network Analysis - Part 1 of 3,network analysis,0.18069948535621788
17364379,Introduction to Social Network Analysis - Part 1 of 3,college,0.17262064476966396
17365999,Introduction to Social Network Analysis - Part 1 of 3,download,0.1609352265431072
17362734,Introduction to Social Network Analysis - Part 1 of 3,analysis,0.15690850900865114
17364495,Introduction to Social Network Analysis - Part 1 of 3,community,0.15127693934496056
17364707,Introduction to Social Network Analysis - Part 1 of 3,connected,0.14067796783607228
17370732,Introduction to Social Network Analysis - Part 1 of 3,networks,0.13332348798783042
17373445,Introduction to Social Network Analysis - Part 1 of 3,rstudio,0.1313140173611546
17453686,Introduction to Social Network Analysis - Part 2 of 3,community college,0.17937500155892896
17453569,Introduction to Social Network Analysis - Part 2 of 3,college,0.16833309593795034
17455379,Introduction to Social Network Analysis - Part 2 of 3,effects,0.1592727980974182
17455189,Introduction to Social Network Analysis - Part 2 of 3,download,0.1569379199436145
17459907,Introduction to Social Network Analysis - Part 2 of 3,network,0.1569379199436145
17453685,Introduction to Social Network Analysis - Part 2 of 3,community,0.1475195251294178
17453897,Introduction to Social Network Analysis - Part 2 of 3,connected,0.13718381070644142
17452155,Introduction to Social Network Analysis - Part 2 of 3,approaches,0.1345312511691967
17459908,Introduction to Social Network Analysis - Part 2 of 3,network analysis,0.13215845580779584
17462635,Introduction to Social Network Analysis - Part 2 of 3,rstudio,0.12805244188461937
17519367,Introduction to Social Network Analysis - Part 3 of 3,network,0.22539385709642945
17521205,Introduction to Social Network Analysis - Part 3 of 3,qualitative,0.21355859891784437
17519368,Introduction to Social Network Analysis - Part 3 of 3,network analysis,0.21089516806765518
17513146,Introduction to Social Network Analysis - Part 3 of 3,community college,0.1717452925869072
17513029,Introduction to Social Network Analysis - Part 3 of 3,college,0.1611730540078933
17514649,Introduction to Social Network Analysis - Part 3 of 3,download,0.15026257139761962
17511384,Introduction to Social Network Analysis - Part 3 of 3,analysis,0.14650289153127796
17513145,Introduction to Social Network Analysis - Part 3 of 3,community,0.14124478765403695
17515082,Introduction to Social Network Analysis - Part 3 of 3,entities,0.13755193583122222
17513357,Introduction to Social Network Analysis - Part 3 of 3,connected,0.1313487024568718
9703105,Introduction to Statistical Analysis in R,rstudio,0.267242333623723
11650420,Introduction to Statistical Analysis in R,rstudio,0.267242333623723
9694156,Introduction to Statistical Analysis in R,community college,0.2246107608954151
11641471,Introduction to Statistical Analysis in R,community college,0.2246107608954151
9694039,Introduction to Statistical Analysis in R,college,0.21078424771515686
11641354,Introduction to Statistical Analysis in R,college,0.21078424771515686
9695659,Introduction to Statistical Analysis in R,download,0.19651537452557763
11642974,Introduction to Statistical Analysis in R,download,0.19651537452557763
9694155,Introduction to Statistical Analysis in R,community,0.18472179789982257
11641470,Introduction to Statistical Analysis in R,community,0.18472179789982257
979828,Introduction to Virtual Reality Development with the Unity Engine,unity,0.25100732828132927
4294723,Introduction to Virtual Reality Development with the Unity Engine,unity,0.25100732828132927
4309588,Introduction to Virtual Reality Development with the Unity Engine,unity,0.25100732828132927
967668,Introduction to Virtual Reality Development with the Unity Engine,build virtual,0.15952477436165793
968692,Introduction to Virtual Reality Development with the Unity Engine,content creation,0.15952477436165793
968906,Introduction to Virtual Reality Development with the Unity Engine,create build,0.15952477436165793
969000,Introduction to Virtual Reality Development with the Unity Engine,creation using,0.15952477436165793
969522,Introduction to Virtual Reality Development with the Unity Engine,develop skills,0.15952477436165793
970277,Introduction to Virtual Reality Development with the Unity Engine,engine workshop,0.15952477436165793
970598,Introduction to Virtual Reality Development with the Unity Engine,experience vr,0.15952477436165793
400700,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
1783145,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
3626405,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
6108860,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
6346700,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
6599405,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
6792650,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
7268330,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
7922390,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
8769695,Introduction to Virtual Reality Illustration,vr,0.26841093926045917
1312115,Introduction to XML and Text Encoding,encoding,0.3437381420964637
1321182,Introduction to XML and Text Encoding,text encoding,0.3437381420964637
1322913,Introduction to XML and Text Encoding,xml,0.32509964988435636
1321127,Introduction to XML and Text Encoding,tei,0.25780360657234774
1321177,Introduction to XML and Text Encoding,text,0.2335112656679775
1312116,Introduction to XML and Text Encoding,encoding initiative,0.17186907104823185
1313535,Introduction to XML and Text Encoding,guidelines,0.17186907104823185
1314248,Introduction to XML and Text Encoding,initiative,0.1400063581578682
1309231,Introduction to XML and Text Encoding,basics structuring,0.08593453552411592
1309324,Introduction to XML and Text Encoding,bibliographic,0.08593453552411592
10258966,Introduction to the Command Line,command,0.2371134610890062
10258967,Introduction to the Command Line,command line,0.2371134610890062
10264132,Introduction to the Command Line,line,0.20877241858275145
10258726,Introduction to the Command Line,cli,0.17422541811704212
10258968,Introduction to the Command Line,commands,0.17422541811704212
10264137,Introduction to the Command Line,line interface,0.17422541811704212
10268571,Introduction to the Command Line,shortcuts,0.16477840394829055
10263042,Introduction to the Command Line,install,0.14192586333496612
10261517,Introduction to the Command Line,files,0.13450614496756952
10259152,Introduction to the Command Line,computers,0.13247884916621455
861647,Introduction to webVR with A-Frame,web,0.23315039105052035
2288687,Introduction to webVR with A-Frame,web,0.23315039105052035
8338742,Introduction to webVR with A-Frame,web,0.23315039105052035
9230642,Introduction to webVR with A-Frame,web,0.23315039105052035
9988757,Introduction to webVR with A-Frame,web,0.23315039105052035
10925252,Introduction to webVR with A-Frame,web,0.23315039105052035
11817152,Introduction to webVR with A-Frame,web,0.23315039105052035
12753647,Introduction to webVR with A-Frame,web,0.23315039105052035
13630682,Introduction to webVR with A-Frame,web,0.23315039105052035
14552312,Introduction to webVR with A-Frame,web,0.23315039105052035
3328393,Keeping Up with the Scholars: Twitter Edition,twitter,0.3313444333859751
3314949,Keeping Up with the Scholars: Twitter Edition,academic taking,0.10893931901347649
3315025,Keeping Up with the Scholars: Twitter Edition,account suggestions,0.10893931901347649
3315127,Keeping Up with the Scholars: Twitter Edition,advance disciplinary,0.10893931901347649
3316239,Keeping Up with the Scholars: Twitter Edition,branding,0.10893931901347649
3316240,Keeping Up with the Scholars: Twitter Edition,branding research,0.10893931901347649
3316277,Keeping Up with the Scholars: Twitter Edition,bring electronic,0.10893931901347649
3316356,Keeping Up with the Scholars: Twitter Edition,building maintaining,0.10893931901347649
3317295,Keeping Up with the Scholars: Twitter Edition,connections offer,0.10893931901347649
3317948,Keeping Up with the Scholars: Twitter Edition,date,0.10893931901347649
16441958,Learn to Sew: Sensory Activity Blankets,blankets,0.33377787417879756
16452178,Learn to Sew: Sensory Activity Blankets,sensory,0.33377787417879756
12205433,Learn to Sew: Sensory Activity Blankets,blankets,0.33177990223926157
12215653,Learn to Sew: Sensory Activity Blankets,sensory,0.33177990223926157
16440858,Learn to Sew: Sensory Activity Blankets,activity blankets,0.25033340563409817
16450993,Learn to Sew: Sensory Activity Blankets,quilts,0.25033340563409817
16452179,Learn to Sew: Sensory Activity Blankets,sensory activity,0.25033340563409817
12204333,Learn to Sew: Sensory Activity Blankets,activity blankets,0.24883492667944615
12214468,Learn to Sew: Sensory Activity Blankets,quilts,0.24883492667944615
12215654,Learn to Sew: Sensory Activity Blankets,sensory activity,0.24883492667944615
17868998,Learn to Sew: Sensory Activity Blankets **FULL**,blankets,0.2780252197191142
17879218,Learn to Sew: Sensory Activity Blankets **FULL**,sensory,0.2780252197191142
17867898,Learn to Sew: Sensory Activity Blankets **FULL**,activity blankets,0.20851891478933565
17878033,Learn to Sew: Sensory Activity Blankets **FULL**,quilts,0.20851891478933565
17879219,Learn to Sew: Sensory Activity Blankets **FULL**,sensory activity,0.20851891478933565
17867897,Learn to Sew: Sensory Activity Blankets **FULL**,activity,0.17001627628819685
17875221,Learn to Sew: Sensory Activity Blankets **FULL**,mailed,0.14490705763482023
17874457,Learn to Sew: Sensory Activity Blankets **FULL**,kit,0.11650264701888724
17874463,Learn to Sew: Sensory Activity Blankets **FULL**,kits,0.11650264701888724
17876706,Learn to Sew: Sensory Activity Blankets **FULL**,participants,0.08034099488873749
17800291,Learning LaTeX,latex,0.5030443328792088
17795726,Learning LaTeX,concepts latex,0.14332331489773298
17798277,Learning LaTeX,formatting,0.14332331489773298
17798280,Learning LaTeX,formulas,0.14332331489773298
17807121,Learning LaTeX,use latex,0.14332331489773298
17797017,Learning LaTeX,document,0.13003799949680173
17798272,Learning LaTeX,formatted,0.13003799949680173
17797026,Learning LaTeX,documents,0.12361596296131488
17806626,Learning LaTeX,tool,0.10651814076890288
17806462,Learning LaTeX,text,0.09736367473618235
18584344,MATLAB Hands-On Virtual Lab: AI in the Cloud,deep,0.2740661231401558
18584347,MATLAB Hands-On Virtual Lab: AI in the Cloud,deep learning,0.19258662158027634
18588292,MATLAB Hands-On Virtual Lab: AI in the Cloud,learning,0.1746190693677105
18589023,MATLAB Hands-On Virtual Lab: AI in the Cloud,matlab,0.1694444310290471
18589367,MATLAB Hands-On Virtual Lab: AI in the Cloud,models,0.13719881293432437
18594198,MATLAB Hands-On Virtual Lab: AI in the Cloud,techniques,0.13012041078711842
18582318,MATLAB Hands-On Virtual Lab: AI in the Cloud,basic matlab,0.10974043918498262
18583767,MATLAB Hands-On Virtual Lab: AI in the Cloud,controls workshop,0.10974043918498262
18584251,MATLAB Hands-On Virtual Lab: AI in the Cloud,data train,0.10974043918498262
18588300,MATLAB Hands-On Virtual Lab: AI in the Cloud,learning create,0.10974043918498262
17632984,MATLAB Hands-On Virtual Lab: Deep Learning,deep,0.23175079404193974
17638007,MATLAB Hands-On Virtual Lab: Deep Learning,models,0.17402333499759637
17632987,MATLAB Hands-On Virtual Lab: Deep Learning,deep learning,0.16285158472599334
17636932,MATLAB Hands-On Virtual Lab: Deep Learning,learning,0.14765819108601141
17637663,MATLAB Hands-On Virtual Lab: Deep Learning,matlab,0.1432825078380245
17631817,MATLAB Hands-On Virtual Lab: Deep Learning,code,0.11838110276883235
17642838,MATLAB Hands-On Virtual Lab: Deep Learning,techniques,0.11003004740413219
17630849,MATLAB Hands-On Virtual Lab: Deep Learning,automatically,0.09279670770044397
17630850,MATLAB Hands-On Virtual Lab: Deep Learning,automatically generate,0.09279670770044397
17631804,MATLAB Hands-On Virtual Lab: Deep Learning,cloud create,0.09279670770044397
18289766,MATLAB Hands-On Virtual Lab: Image Processing,images,0.22339760277864565
18289778,MATLAB Hands-On Virtual Lab: Image Processing,images using,0.20630069411767155
18289759,MATLAB Hands-On Virtual Lab: Image Processing,image processing,0.19511446422414552
18297790,MATLAB Hands-On Virtual Lab: Image Processing,using,0.18555079952197454
18291723,MATLAB Hands-On Virtual Lab: Image Processing,matlab,0.15926901694252535
18289696,MATLAB Hands-On Virtual Lab: Image Processing,idea,0.15686849160287367
18289753,MATLAB Hands-On Virtual Lab: Image Processing,image,0.15686849160287367
18293806,MATLAB Hands-On Virtual Lab: Image Processing,processing,0.1546602223549619
18296898,MATLAB Hands-On Virtual Lab: Image Processing,techniques,0.12230646816990563
18284269,MATLAB Hands-On Virtual Lab: Image Processing,algorithm large,0.10315034705883577
17310330,MATLAB Hands-On Virtual Lab: Machine Learning,machine learning,0.28086092319886413
17310325,MATLAB Hands-On Virtual Lab: Machine Learning,machine,0.23700663619866988
17309902,MATLAB Hands-On Virtual Lab: Machine Learning,learning,0.2277897424313834
17307449,MATLAB Hands-On Virtual Lab: Machine Learning,feature,0.1685165539193185
17310633,MATLAB Hands-On Virtual Lab: Machine Learning,matlab,0.16577958856512584
17308595,MATLAB Hands-On Virtual Lab: Machine Learning,hyperparameter,0.14315587906160562
17308596,MATLAB Hands-On Virtual Lab: Machine Learning,hyperparameter tuning,0.14315587906160562
17316329,MATLAB Hands-On Virtual Lab: Machine Learning,tuning,0.14315587906160562
17307450,MATLAB Hands-On Virtual Lab: Machine Learning,feature extraction,0.13539354660488823
17307349,MATLAB Hands-On Virtual Lab: Machine Learning,extraction,0.12988608407962338
18176771,MATLAB Hands-On Virtual Lab: Signal Processing,signal,0.2970764869093179
18172803,MATLAB Hands-On Virtual Lab: Signal Processing,matlab,0.20662970010545365
18165454,MATLAB Hands-On Virtual Lab: Signal Processing,analysis feature,0.17843123278841821
18165515,MATLAB Hands-On Virtual Lab: Signal Processing,analyzer,0.17843123278841821
18169620,MATLAB Hands-On Virtual Lab: Signal Processing,feature extraction,0.1687561669885037
18169519,MATLAB Hands-On Virtual Lab: Signal Processing,extraction,0.1618915985588961
18168916,MATLAB Hands-On Virtual Lab: Signal Processing,efficiently,0.15656702562125221
18176777,MATLAB Hands-On Virtual Lab: Signal Processing,signals,0.1522165327589816
18165444,MATLAB Hands-On Virtual Lab: Signal Processing,analysis,0.14590958569915702
18169619,MATLAB Hands-On Virtual Lab: Signal Processing,feature,0.1400273913917301
17028198,MATLAB for Data Analytics and Visualization,matlab,0.20911858425140478
17022352,MATLAB for Data Analytics and Visualization,code,0.17277537214189223
17034591,MATLAB for Data Analytics and Visualization,visualize,0.16229069911747518
17024843,MATLAB for Data Analytics and Visualization,explore,0.15890201481803823
17023310,MATLAB for Data Analytics and Visualization,data,0.15215271927417723
17022358,MATLAB for Data Analytics and Visualization,code examples,0.13543534678668162
17022363,MATLAB for Data Analytics and Visualization,code output,0.13543534678668162
17022513,MATLAB for Data Analytics and Visualization,combine code,0.13543534678668162
17024043,MATLAB for Data Analytics and Visualization,documentation functions,0.13543534678668162
17024724,MATLAB for Data Analytics and Visualization,executable,0.13543534678668162
29571,"MATLAByrinth Part 2: Getting Started, Part Two!",workshops,0.2635885100586266
22638,"MATLAByrinth Part 2: Getting Started, Part Two!",matlab,0.17973316554923432
26193,"MATLAByrinth Part 2: Getting Started, Part Two!",scientific,0.17453219641857232
24818,"MATLAByrinth Part 2: Getting Started, Part Two!",programming,0.1474760545417653
22664,"MATLAByrinth Part 2: Getting Started, Part Two!",matlabyrinth,0.1408185244907505
24258,"MATLAByrinth Part 2: Getting Started, Part Two!",plotting,0.1408185244907505
26202,"MATLAByrinth Part 2: Getting Started, Part Two!",scientific research,0.1408185244907505
17180,"MATLAByrinth Part 2: Getting Started, Part Two!",concepts,0.1387716146549215
19671,"MATLAByrinth Part 2: Getting Started, Part Two!",followed,0.12180033318343378
17113,"MATLAByrinth Part 2: Getting Started, Part Two!",complex,0.11481663997006422
438858,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",matlab,0.24648870103870615
431398,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",algebra,0.1509820044215756
431399,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",algebra calculus,0.1509820044215756
432606,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",calculus,0.1509820044215756
438884,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",matlabyrinth,0.14484044337828744
440478,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",plotting,0.14484044337828744
443066,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",solving,0.13289352401309387
442413,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",scientific,0.11967800782115998
433333,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",complex,0.11809591884739305
440884,"MATLAByrinth Part 3: Algebra, Calculus and Plotting",problems,0.11524523304688582
929403,MATLAByrinth Part 4: Characterizing results with MATLAB ,matlab,0.3787264395599851
925776,MATLAByrinth Part 4: Characterizing results with MATLAB ,equations,0.19884148869850507
932958,MATLAByrinth Part 4: Characterizing results with MATLAB ,scientific,0.15761450068701136
923331,MATLAByrinth Part 4: Characterizing results with MATLAB ,characterizing,0.14016092998199617
925031,MATLAByrinth Part 4: Characterizing results with MATLAB ,differential,0.13256099246567005
925032,MATLAByrinth Part 4: Characterizing results with MATLAB ,differential equations,0.13256099246567005
929429,MATLAByrinth Part 4: Characterizing results with MATLAB ,matlabyrinth,0.12716875098427113
931418,MATLAByrinth Part 4: Characterizing results with MATLAB ,problem,0.1050763337913409
923878,MATLAByrinth Part 4: Characterizing results with MATLAB ,complex,0.10368727232447932
936336,MATLAByrinth Part 4: Characterizing results with MATLAB ,workshops,0.09521537516227069
4050750,Machine Learning with Spark and Azure Databricks,machine learning,0.2928444495904191
4050745,Machine Learning with Spark and Azure Databricks,machine,0.2471190265145325
4050322,Machine Learning with Spark and Azure Databricks,learning,0.19792406203784416
4046306,Machine Learning with Spark and Azure Databricks,databricks,0.18657990996021034
4051397,Machine Learning with Spark and Azure Databricks,models,0.17494833049271916
4050348,Machine Learning with Spark and Azure Databricks,learning models,0.16371719842226706
4046946,Machine Learning with Spark and Azure Databricks,don,0.14642222479520955
4045872,Machine Learning with Spark and Azure Databricks,course,0.10481065038771409
4043511,Machine Learning with Spark and Azure Databricks,advance bring,0.09328995498010517
4044290,Machine Learning with Spark and Azure Databricks,azure,0.09328995498010517
534327,Make Videos at the Library,video,0.26939011962761145
1039737,Make Videos at the Library,video,0.26939011962761145
1143792,Make Videos at the Library,video,0.26939011962761145
1574877,Make Videos at the Library,video,0.26939011962761145
1693797,Make Videos at the Library,video,0.26939011962761145
2912727,Make Videos at the Library,video,0.26939011962761145
3314082,Make Videos at the Library,video,0.26939011962761145
3447867,Make Videos at the Library,video,0.26939011962761145
3923547,Make Videos at the Library,video,0.26939011962761145
521385,Make Videos at the Library,basics storyboarding,0.11949921936776432
4073172,Makerspace Beta Workshop Series,activities hosted,0.22638743909114678
4075615,Makerspace Beta Workshop Series,course represents,0.22638743909114678
4077248,Makerspace Beta Workshop Series,event new,0.22638743909114678
4077410,Makerspace Beta Workshop Series,experimental workshops,0.22638743909114678
4078673,Makerspace Beta Workshop Series,hosted nc,0.22638743909114678
4080584,Makerspace Beta Workshop Series,makerspace program,0.22638743909114678
4081460,Makerspace Beta Workshop Series,new try,0.22638743909114678
4081520,Makerspace Beta Workshop Series,number experimental,0.22638743909114678
4082943,Makerspace Beta Workshop Series,program event,0.22638743909114678
4083673,Makerspace Beta Workshop Series,represents,0.22638743909114678
8512080,Making Short Media with Meaning,pieces,0.2927168135552221
8502993,Making Short Media with Meaning,address,0.18104938687778982
8514451,Making Short Media with Meaning,share,0.13555812997851344
8516093,Making Short Media with Meaning,topics,0.11389896008486358
8502995,Making Short Media with Meaning,address complicated,0.10316624834637685
8502996,Making Short Media with Meaning,address issues,0.10316624834637685
8503291,Making Short Media with Meaning,animated gifs,0.10316624834637685
8504040,Making Short Media with Meaning,bite,0.10316624834637685
8504041,Making Short Media with Meaning,bite size,0.10316624834637685
8504170,Making Short Media with Meaning,bring topics,0.10316624834637685
4172428,Mapping and Geospatial Visualization in QGIS,qgis,0.3505228896804721
4167404,Mapping and Geospatial Visualization in QGIS,gis,0.21694304342522763
4162656,Mapping and Geospatial Visualization in QGIS,analytical capabilities,0.1331575216813633
4162699,Mapping and Geospatial Visualization in QGIS,analyzing visualizing,0.1331575216813633
4163766,Mapping and Geospatial Visualization in QGIS,capabilities online,0.1331575216813633
4164399,Mapping and Geospatial Visualization in QGIS,compares,0.1331575216813633
4164400,Mapping and Geospatial Visualization in QGIS,compares gis,0.1331575216813633
4165163,Mapping and Geospatial Visualization in QGIS,data qgis,0.1331575216813633
4167224,Mapping and Geospatial Visualization in QGIS,fundamentals qgis,0.1331575216813633
4167357,Mapping and Geospatial Visualization in QGIS,geo,0.1331575216813633
874972,Mapping in Tableau,tableau,0.3287103509617573
11830477,Mapping in Tableau,tableau,0.3287103509617573
15085912,Mapping in Tableau,tableau,0.3287103509617573
867345,Mapping in Tableau,geospatial,0.26956334733886866
11822850,Mapping in Tableau,geospatial,0.26956334733886866
15078285,Mapping in Tableau,geospatial,0.26956334733886866
863237,Mapping in Tableau,basic mapping,0.15011851203705143
863568,Mapping in Tableau,broad overview,0.15011851203705143
864859,Mapping in Tableau,create different,0.15011851203705143
865653,Mapping in Tableau,discuss best,0.15011851203705143
4257238,Measuring Your Research Impact,impact,0.3725774406999247
4252794,Measuring Your Research Impact,broader,0.2068597646460748
4262660,Measuring Your Research Impact,scholarly,0.1918400278096305
4251757,Measuring Your Research Impact,altmetrics,0.12424491485045722
4251758,Measuring Your Research Impact,altmetrics used,0.12424491485045722
4252796,Measuring Your Research Impact,broader impact,0.12424491485045722
4253874,Measuring Your Research Impact,continue evolve,0.12424491485045722
4255286,Measuring Your Research Impact,eigenfactor,0.12424491485045722
4255287,Measuring Your Research Impact,eigenfactor score,0.12424491485045722
4255641,Measuring Your Research Impact,evolve,0.12424491485045722
17575875,Mindful Mending,hand sewing,0.21974515906886188
17578343,Mindful Mending,mending,0.21974515906886188
17575868,Mindful Mending,hand,0.20914127671148672
17583572,Mindful Mending,thread,0.16473931563037555
17582079,Mindful Mending,sewing,0.15208008383175695
17578345,Mindful Mending,mending projects,0.1464967727125746
17581775,Mindful Mending,scissors,0.1464967727125746
17581776,Mindful Mending,scissors thread,0.1464967727125746
17577004,Mindful Mending,items,0.11309897465432568
17577163,Mindful Mending,kits,0.11139433077720358
13356004,NCLINe,lightning,0.2377292198885615
13356817,NCLINe,minute,0.2377292198885615
13350121,NCLINe,breakfast,0.15848614659237434
13351848,NCLINe,december,0.15848614659237434
13356006,NCLINe,lightning talks,0.15848614659237434
13356818,NCLINe,minute break,0.15848614659237434
13361630,NCLINe,talks,0.15848614659237434
13356227,NCLINe,lunch,0.14989256197888706
13357178,NCLINe,networking,0.14989256197888706
13357714,NCLINe,panel,0.14989256197888706
16162102,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,educational,0.2030682100831403
16171334,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,textbooks,0.1936931934423167
16159877,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,catch,0.1831905792852305
16166922,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,open educational,0.16995885028887042
16162107,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,educational resources,0.16523624179498403
16166833,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,oer,0.16523624179498403
16173107,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,zoom,0.12269821838294336
16158566,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,alert faculty,0.09684659672115835
16159878,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,catch evaluating,0.09684659672115835
16160279,NOW ONLINE--What’s the Catch? Evaluating the Quality of Free Textbooks and Open Educational Resources,colleagues zoom,0.09684659672115835
9061287,NSF: Graduate Research Fellowship Program Application Bootcamp,nsf,0.27339273403802244
9056143,NSF: Graduate Research Fellowship Program Application Bootcamp,dicarlo,0.21871418723041794
9056838,NSF: Graduate Research Fellowship Program Application Bootcamp,engineering,0.1968071258136219
9053348,NSF: Graduate Research Fellowship Program Application Bootcamp,application,0.1690024685912199
9058078,NSF: Graduate Research Fellowship Program Application Bootcamp,graduate,0.13427397062936114
9056487,NSF: Graduate Research Fellowship Program Application Bootcamp,drafts,0.11600380777977688
9054612,NSF: Graduate Research Fellowship Program Application Bootcamp,civil,0.10935709361520897
9054613,NSF: Graduate Research Fellowship Program Application Bootcamp,civil engineering,0.10935709361520897
9057407,NSF: Graduate Research Fellowship Program Application Bootcamp,fellowship,0.10935709361520897
9060948,NSF: Graduate Research Fellowship Program Application Bootcamp,morgan,0.10935709361520897
9046422,NSF: Graduate Research Fellowship Program Application Bootcamp,nsf,0.27339273403802244
9041278,NSF: Graduate Research Fellowship Program Application Bootcamp,dicarlo,0.21871418723041794
9041973,NSF: Graduate Research Fellowship Program Application Bootcamp,engineering,0.1968071258136219
9038483,NSF: Graduate Research Fellowship Program Application Bootcamp,application,0.1690024685912199
9043213,NSF: Graduate Research Fellowship Program Application Bootcamp,graduate,0.13427397062936114
9041622,NSF: Graduate Research Fellowship Program Application Bootcamp,drafts,0.11600380777977688
9039747,NSF: Graduate Research Fellowship Program Application Bootcamp,civil,0.10935709361520897
9039748,NSF: Graduate Research Fellowship Program Application Bootcamp,civil engineering,0.10935709361520897
9042542,NSF: Graduate Research Fellowship Program Application Bootcamp,fellowship,0.10935709361520897
9046083,NSF: Graduate Research Fellowship Program Application Bootcamp,morgan,0.10935709361520897
18574917,NVivo for Beginners - Basics III,nvivo,0.5885321460611835
18568941,NVivo for Beginners - Basics III,corpus,0.14858639440648727
18569293,NVivo for Beginners - Basics III,data corpus,0.14858639440648727
18580154,NVivo for Beginners - Basics III,use workshop,0.14858639440648727
18566875,NVivo for Beginners - Basics III,analyzing,0.11777909387296748
18569270,NVivo for Beginners - Basics III,data,0.11766483850144445
18576620,NVivo for Beginners - Basics III,qualitative,0.10404029558643375
18568312,NVivo for Beginners - Basics III,code,0.10020977454633458
18569768,NVivo for Beginners - Basics III,different,0.09758013457966795
18580941,NVivo for Beginners - Basics III,workshop,0.09736544750593813
11368771,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",sociology,0.24306376713164218
11366001,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",peer,0.18428534182531928
11366003,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",peer review,0.16243323023906314
11363513,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",journal,0.13244022960031843
11367883,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",review process,0.13244022960031843
11358692,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",clark,0.11935213346609397
11366060,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",perish,0.11935213346609397
11367380,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",regardless,0.11935213346609397
11367891,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",reviewer,0.11935213346609397
11368772,"Navigating the Peer Review Process: The Unwritten Rules of Academic Journal Submissions, Revisions, and Publication",sociology department,0.11935213346609397
2350467,NoCoMicro Thingamajigs:  A Hands-on Workshop with the Circuit Playground Express,circuit playground,0.3068470519677306
2358042,NoCoMicro Thingamajigs:  A Hands-on Workshop with the Circuit Playground Express,playground,0.3068470519677306
2811282,NoCoMicro Thingamajigs:  A Hands-on Workshop with the Circuit Playground Express,circuit playground,0.3068470519677306
2818857,NoCoMicro Thingamajigs:  A Hands-on Workshop with the Circuit Playground Express,playground,0.3068470519677306
